Date,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Day_of_Week,Is_Weekend,Month,Road/Intersection Name_CMH Road,Weather Conditions_Fog,Weather Conditions_Overcast,Weather Conditions_Rain,Weather Conditions_Windy,Roadwork and Construction Activity_Yes
25-12-2023,11722,30.98482833,1.139739434,30.11414611,59.59400753,1,73.444,46.61750353,99.26249506,52.5139697,191,0,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25-12-2023,24467,48.04527994,1.260281618,87.06672065,100,2,98.934,27.17810072,79.87400825,82.27573416,103,0,0,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26-12-2023,12191,40.35386256,1.392508525,42.62472681,60.31053086,0,74.382,41.84218538,68.54164519,63.97904045,191,1,0,12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
26-12-2023,40619,20,1.5,100,100,2,131.238,55.01277638,69.41366682,55.82360335,103,1,0,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
27-12-2023,24445,56.26072617,1.01674056,80.50115329,100,2,98.89,31.72772675,95.57719867,73.99687405,108,2,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27-12-2023,35320,33.21535368,1.5,100,100,2,120.64,70.78874281,90.63000048,84.74523437,115,2,0,12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
28-12-2023,22390,54.30615396,1.162535456,80.58383413,100,0,94.78,76.77994204,60.49308093,62.26620686,105,3,0,12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
29-12-2023,39927,50.83188846,1.5,100,100,2,129.854,28.17447008,75.07899696,93.30877495,91,4,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29-12-2023,25371,38.60405448,1.5,87.06810366,100,1,100.742,12.47126153,79.73626497,74.82100482,91,4,0,12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
30-12-2023,25176,27.37895888,1.5,84.30012447,100,0,100.352,21.85772624,97.05866409,79.32401047,107,5,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30-12-2023,24569,38.70038893,1.239171737,80.30647696,100,2,99.138,66.02729604,77.60503385,73.61168646,102,5,1,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
31-12-2023,33554,53.19098696,1.5,100,100,0,117.108,19.27010426,82.42961264,76.79591399,122,6,1,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
31-12-2023,24033,52.2633831,1.391541723,88.01001826,100,1,98.066,45.63181758,95.87931874,75.06954167,109,6,1,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
01-01-2024,11091,33.0158681,1.24777149,44.32279758,60.0967903,0,72.182,69.75646432,63.80291208,78.18055518,194,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
02-01-2024,35552,53.34577137,1.5,100,100,2,121.104,62.36306085,66.90939542,69.40372163,100,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
02-01-2024,50801,41.96988767,1.5,100,100,1,151.602,41.03658575,98.54417285,80.36051358,113,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
03-01-2024,38200,20.33716321,1.5,100,100,2,126.4,29.28853098,92.1595871,92.70430569,91,2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
03-01-2024,37328,26.57178447,1.5,100,100,0,124.656,70.6706538,84.03405254,80.96013163,112,2,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
04-01-2024,28297,42.80296039,1.5,100,100,1,106.594,19.54979281,65.22710174,99.33382711,110,3,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
04-01-2024,13109,42.8912359,1.043408211,34.97007643,67.02679598,1,76.218,73.50185012,87.28146994,73.84262349,213,3,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
05-01-2024,46067,36.21515015,1.5,100,100,1,142.134,76.04211985,66.21563722,91.64858403,103,4,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
05-01-2024,50340,42.00620754,1.5,100,100,0,150.68,17.38006939,72.2752152,62.85996021,99,4,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
06-01-2024,24279,35.16483653,1.308772242,79.06959815,100,1,98.558,58.67297763,88.96102488,77.90866133,116,5,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
06-01-2024,57134,39.64639242,1.5,100,100,2,164.268,23.30908161,79.24271183,67.35763627,87,5,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
07-01-2024,39251,53.70907574,1.5,100,100,2,128.502,56.22142875,85.19918514,54.31975638,79,6,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
07-01-2024,22276,46.95607713,1.068634415,73.30987781,100,4,94.552,66.78180383,61.79315406,93.20694747,100,6,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
08-01-2024,35900,32.90061694,1.5,100,100,0,121.8,35.00613635,69.14854177,81.89873801,96,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
08-01-2024,22508,48.50380115,1.262036714,79.56074462,100,3,95.016,28.81148187,98.28488101,94.55853896,93,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
09-01-2024,29282,20.7615426,1.5,100,100,2,108.564,15.00975736,83.193943,83.30673629,94,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09-01-2024,22177,60.76394141,1.086356551,74.24309452,100,2,94.354,36.67141042,97.94376538,50.63118791,86,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10-01-2024,23833,38.92777316,1.12210654,88.79121305,100,1,97.666,16.58028364,68.61656122,69.61225609,122,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11-01-2024,42204,37.98212563,1.5,100,100,1,134.408,68.95797875,68.35701362,88.39500333,88,3,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11-01-2024,50058,31.00626659,1.5,100,100,3,150.116,47.89095917,90.83159924,95.92398514,104,3,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12-01-2024,34839,42.88656374,1.5,100,100,0,119.678,76.56475424,62.94689397,89.38509931,86,4,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
12-01-2024,45510,38.60673248,1.5,100,100,0,141.02,66.74975408,93.71385394,67.07738126,115,4,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
13-01-2024,48274,24.49931038,1.5,100,100,4,146.548,36.55985571,71.30388886,82.45078215,106,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13-01-2024,35680,29.38303291,1.5,100,100,4,121.36,69.02900213,72.18432143,82.5227515,86,5,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14-01-2024,36423,46.76876543,1.5,100,100,3,122.846,56.48460537,70.45637426,87.48350103,112,6,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14-01-2024,11495,51.06203577,1.251000265,37.05686758,57.52214036,0,72.99,53.28312579,91.86272346,58.83875041,192,6,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
15-01-2024,29402,39.4828927,1.5,100,100,2,108.804,34.90612069,77.41308939,68.23305009,97,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
15-01-2024,20464,47.69098065,1.060056191,60.14065075,99.00988281,1,90.928,54.88128618,90.55007908,78.27325171,100,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16-01-2024,25646,20,1.5,83.94176377,100,2,101.292,69.15159414,84.70864586,92.67673912,113,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
16-01-2024,32912,31.32679605,1.5,100,100,4,115.824,38.17977035,84.52275778,56.7335697,100,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
17-01-2024,47410,23.51181599,1.5,100,100,3,144.82,56.12531106,97.88953987,55.01875782,93,2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
17-01-2024,25438,27.52613855,1.5,92.66748142,100,2,100.876,22.22417731,84.82014929,54.18872527,103,2,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
18-01-2024,39865,48.44574737,1.5,100,100,2,129.73,24.01015971,87.19842079,50.97109036,94,3,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
18-01-2024,38786,39.49112944,1.5,100,100,1,127.572,14.94073816,70.77426031,74.55450962,105,3,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
19-01-2024,29805,29.70483432,1.5,99.24831087,100,2,109.61,49.27754067,91.23676094,90.98233438,89,4,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20-01-2024,40315,39.51111219,1.5,100,100,1,130.63,12.91010952,66.17669491,82.66853617,124,5,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
21-01-2024,32652,39.64926233,1.5,100,100,1,115.304,58.05469857,72.16585469,90.29411555,100,6,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21-01-2024,21690,53.40083725,1.031789908,63.55727629,100,0,93.38,68.20019475,81.74284403,71.60339711,92,6,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22-01-2024,34995,55.39780697,1.5,100,100,3,119.99,44.38391779,80.9837322,74.3976752,84,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23-01-2024,19057,34.34497857,1.125909592,65.90157862,91.56827808,1,88.114,52.88636928,76.07177994,50.49008926,91,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23-01-2024,23954,37.82039987,1.175129384,79.66773042,100,3,97.908,30.17097889,89.8838433,92.89706296,87,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
24-01-2024,29267,35.47988951,1.5,97.42157088,100,1,108.534,71.67268328,61.09255858,96.73490967,112,2,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
24-01-2024,35825,48.50972176,1.5,100,100,1,121.65,52.56406051,66.07304859,84.1645206,102,2,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25-01-2024,25955,39.91524928,1.5,95.07897863,100,1,101.91,39.04281657,80.3487365,61.71042925,96,3,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25-01-2024,25664,30.31515361,1.5,88.38129333,100,4,101.328,56.86186997,74.55068626,76.24885023,107,3,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
26-01-2024,11459,33.84170153,1.170627175,29.65364618,62.08802363,1,72.918,65.82161765,72.79619858,68.75722703,174,4,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26-01-2024,26694,45.62309969,1.5,91.75518488,100,5,103.388,57.37511984,86.24590419,93.47464664,95,4,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27-01-2024,43056,50.45704329,1.5,100,100,4,136.112,73.53384318,68.79534522,60.04615174,105,5,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
28-01-2024,29617,38.90047312,1.5,100,100,2,109.234,18.45922425,84.4922721,51.58554441,104,6,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28-01-2024,34514,34.46497271,1.5,100,100,3,119.028,37.99650311,95.87399879,57.63531001,96,6,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
29-01-2024,25977,21.72675634,1.5,88.72961221,100,1,101.954,77.70544972,90.90301063,72.84989117,76,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29-01-2024,36437,31.97140437,1.5,100,100,1,122.874,78.49782773,67.64910378,51.80548618,105,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
30-01-2024,10807,36.92924263,1.044773383,44.30311076,55.13584864,1,71.614,73.7522984,97.04442843,82.62151469,200,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
30-01-2024,33394,37.45911581,1.5,100,100,4,116.788,43.15843841,95.15293302,61.47858381,86,1,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
31-01-2024,51290,35.88833705,1.5,100,100,2,152.58,28.06116866,70.06825464,71.04991228,103,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31-01-2024,25029,31.12294907,1.5,76.82352362,100,1,100.058,50.05231849,94.20648343,65.98092744,86,2,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
01-02-2024,32285,37.68407744,1.5,100,100,0,114.57,35.91810753,99.20819387,98.31850847,104,3,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
01-02-2024,44557,25.8374212,1.5,100,100,2,139.114,59.48784094,98.05202933,74.6971759,90,3,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
02-02-2024,37720,25.01896286,1.5,100,100,2,125.44,69.07503924,66.86089704,82.76547576,111,4,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
02-02-2024,26712,29.599921,1.5,80.98860331,100,2,103.424,29.49041198,99.52692986,55.3907138,97,4,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
03-02-2024,11202,55.55674581,1.16864799,28.16604625,52.38643758,1,72.404,60.91406663,74.92646849,93.41446805,200,5,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
03-02-2024,30432,38.03556572,1.5,99.19858147,100,1,110.864,52.61384748,61.71846655,56.4421975,101,5,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
04-02-2024,12161,45.41488038,1.206469664,46.20178898,58.5448316,0,74.322,17.33876512,73.27844464,69.29355447,182,6,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
04-02-2024,25601,26.96215917,1.5,93.27178583,100,3,101.202,74.49678732,81.70265027,73.13795649,102,6,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
05-02-2024,12874,43.21770639,1.214821059,33.6955641,63.10951086,1,75.748,23.13984869,83.11868113,80.37651237,198,0,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
05-02-2024,12139,45.39987708,1.194751096,44.21650635,60.96876804,0,74.278,33.82142423,98.42255121,79.76081015,186,0,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
06-02-2024,34070,36.92287552,1.5,100,100,0,118.14,49.43586892,67.285135,59.50213537,89,1,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
06-02-2024,43325,42.55002973,1.5,100,100,1,136.65,72.19941709,74.50434788,81.86773333,114,1,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
08-02-2024,31466,50.46929436,1.5,100,100,0,112.932,36.04835698,76.04394661,63.46026812,98,3,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
09-02-2024,22266,39.60122023,1.282557211,80.59115539,100,0,94.532,73.55293694,88.93718309,94.28449265,113,4,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
09-02-2024,39086,35.05461323,1.5,100,100,3,128.172,46.07499581,96.68631643,61.01630731,92,4,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10-02-2024,25465,39.63275656,1.5,76.72300802,100,2,100.93,50.50184553,92.58708197,55.67123828,96,5,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-02-2024,43629,26.26534038,1.5,100,100,1,137.258,69.03073897,65.35977951,71.75749107,109,5,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
11-02-2024,50673,32.74153264,1.5,100,100,4,151.346,26.11790229,92.04310582,97.05554155,123,6,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
11-02-2024,37242,41.07343664,1.5,100,100,2,124.484,66.8217718,66.85109894,75.35041167,98,6,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
12-02-2024,35945,48.4380797,1.5,100,100,0,121.89,50.55237849,85.61905302,52.49823819,82,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12-02-2024,23918,43.73263462,1.130738686,77.7743713,100,2,97.836,37.83035346,60.94113494,82.2941075,95,0,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13-02-2024,25646,20,1.5,76.95397051,100,4,101.292,32.93174996,90.4618778,51.86337867,83,1,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13-02-2024,12489,50.70822038,1.185034281,49.23958243,59.67432076,0,74.978,26.98917389,63.46406128,82.63968339,204,1,0,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
14-02-2024,38397,32.60615031,1.5,100,100,0,126.794,35.16738696,61.64954494,87.51945214,93,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14-02-2024,34155,30.32391265,1.5,100,100,2,118.31,14.48973896,77.18875728,80.74274526,99,2,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15-02-2024,33317,46.53315665,1.5,100,100,4,116.634,26.17380628,87.45799558,70.87896041,88,3,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15-02-2024,27304,35.18331762,1.5,81.71709058,100,4,104.608,45.164294,67.10163101,59.56633337,109,3,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16-02-2024,32860,27.65968777,1.5,100,100,2,115.72,47.99423607,73.86739154,55.28383874,87,4,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17-02-2024,38488,50.0220119,1.5,100,100,1,126.976,26.55459739,77.61915309,53.66461685,96,5,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
17-02-2024,28475,48.64265035,1.5,93.46307586,100,2,106.95,24.61777598,66.96351485,50.59484075,87,5,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
18-02-2024,25157,49.84335558,1.5,76.33624952,100,4,100.314,48.1361158,94.37058636,53.23950425,95,6,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18-02-2024,35038,21.20390479,1.5,100,100,1,120.076,75.60851299,87.13149233,95.7726899,99,6,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
19-02-2024,46265,45.54981206,1.5,100,100,0,142.53,37.53259195,61.31548024,58.60256271,94,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
19-02-2024,57774,34.33355117,1.5,100,100,1,165.548,66.3884604,84.27019514,97.76711227,106,0,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20-02-2024,41173,25.67470986,1.5,100,100,2,132.346,57.68067293,74.72818634,97.48587084,95,1,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20-02-2024,36776,33.89741091,1.5,100,100,3,123.552,54.22720493,69.94906609,61.12748281,106,1,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
21-02-2024,52161,20,1.5,100,100,2,154.322,53.36605306,92.25815693,58.34211015,112,2,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
21-02-2024,21997,56.78198306,1.2660576,74.27169013,100,1,93.994,79.46125987,83.85404422,75.53268565,117,2,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22-02-2024,35515,20,1.5,100,100,2,121.03,51.31053975,61.59906932,71.21894178,108,3,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22-02-2024,54274,29.77995221,1.5,100,100,4,158.548,41.28928228,98.91784367,53.10708222,96,3,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
23-02-2024,38516,43.08632347,1.5,100,100,0,127.032,44.16129015,95.56076342,63.72285043,95,4,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23-02-2024,40161,60.2713876,1.5,100,100,3,130.322,54.83947873,84.46678243,66.7323162,106,4,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
24-02-2024,33162,20.8187519,1.5,100,100,3,116.324,51.58096434,91.14397533,94.10662932,100,5,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
25-02-2024,33142,33.52550591,1.5,100,100,2,116.284,27.05161851,87.87208277,59.20155066,91,6,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25-02-2024,52728,38.60854886,1.5,100,100,0,155.456,36.57965098,88.93452184,54.40553062,87,6,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26-02-2024,25395,28.88759814,1.5,84.42549118,100,3,100.79,68.90453366,98.27838964,66.54206633,106,0,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
26-02-2024,11496,64.56081299,1.038244904,35.94786762,57.61160927,0,72.992,63.89619188,89.42920848,55.81833606,200,0,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
27-02-2024,38703,36.31611034,1.5,100,100,1,127.406,39.46179394,78.1088406,57.52277982,89,1,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27-02-2024,23614,27.60144674,1.063325778,77.02192696,100,2,97.228,59.76138073,98.82920978,58.85276614,81,1,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
28-02-2024,41200,41.65638526,1.5,100,100,3,132.4,59.13237298,67.60120848,62.40647746,100,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28-02-2024,27136,20,1.5,82.27100146,100,1,104.272,48.08677089,88.70954051,75.02216595,100,2,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
29-02-2024,55267,31.59905108,1.5,100,100,2,160.534,55.75770925,65.87748599,88.00140911,101,3,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29-02-2024,43920,20,1.5,100,100,1,137.84,68.35608377,73.77419412,57.62078602,89,3,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
01-03-2024,38557,27.15206814,1.5,100,100,1,127.114,56.64277496,66.01662473,58.97702544,113,4,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
01-03-2024,42638,35.20018312,1.5,100,100,1,135.276,63.57414296,96.73684059,91.15047969,102,4,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
02-03-2024,12819,37.33683211,1.229464203,32.75059768,65.11214766,0,75.638,19.25076219,97.1663614,98.41205705,201,5,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
02-03-2024,47132,33.51229023,1.5,100,100,2,144.264,68.86756941,65.78426313,75.11240052,111,5,1,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
03-03-2024,32497,37.28435383,1.5,99.29267528,100,1,114.994,44.65879115,78.57018307,67.99096176,110,6,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
03-03-2024,24751,80.48682398,1.351600212,80.85078936,100,2,99.502,55.62477934,66.0887819,98.79616602,96,6,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
04-03-2024,35431,28.91232534,1.5,100,100,3,120.862,70.73644603,82.71714902,58.63761531,103,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
04-03-2024,36491,23.49099951,1.5,100,100,2,122.982,24.22580055,77.92189981,81.46279532,113,0,0,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
05-03-2024,25192,37.9660157,1.5,91.37185932,100,2,100.384,47.14402808,76.42082526,81.44526502,111,1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
05-03-2024,25339,36.96892343,1.5,85.96096398,100,3,100.678,77.62626762,61.41074303,83.82375965,118,1,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
06-03-2024,46298,42.39548628,1.5,100,100,3,142.596,15.42036456,71.56700161,81.42095417,103,2,0,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
06-03-2024,46082,56.1441889,1.5,100,100,1,142.164,37.81840911,88.41301,84.76258912,101,2,0,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
07-03-2024,12759,32.38011269,1.101810889,36.78783532,68.16381983,1,75.518,64.40581383,62.87004736,95.23367307,194,3,0,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
07-03-2024,30864,29.1706224,1.5,97.0457944,100,4,111.728,38.32697501,74.50664139,94.74731065,108,3,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
08-03-2024,26028,20,1.5,92.0184046,100,1,102.056,15.95349226,84.11147395,53.8580438,82,4,0,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
09-03-2024,36948,46.85062203,1.5,100,100,0,123.896,20.58458057,97.04682992,97.86169754,107,5,1,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
10-03-2024,23717,49.39280252,1.229403939,82.78005118,100,3,97.434,75.42118375,88.40907644,64.01351714,88,6,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-03-2024,48968,26.0504103,1.5,100,100,1,147.936,10.31147,86.8125517,65.97344243,125,6,1,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
11-03-2024,35399,33.34152083,1.5,100,100,3,120.798,64.79816462,93.93420215,99.49266517,102,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11-03-2024,27026,41.73111853,1.5,99.85032909,100,0,104.052,77.29100422,61.84474948,61.81859602,101,0,0,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
12-03-2024,34575,26.53305302,1.5,100,100,2,119.15,20.91427426,83.65161824,56.43932633,99,1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12-03-2024,39508,53.45006329,1.5,100,100,2,129.016,19.57486958,90.81699876,70.96394371,92,1,0,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
13-03-2024,25521,32.39275448,1.5,86.14057251,100,2,101.042,15.65663547,82.34876149,59.54394829,97,2,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13-03-2024,52243,27.421987,1.5,100,100,5,154.486,66.10249858,84.07129705,57.55422893,108,2,0,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
14-03-2024,45313,46.06645887,1.5,100,100,1,140.626,13.58181447,96.82243117,94.07053229,105,3,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15-03-2024,48093,42.53374067,1.5,100,100,4,146.186,58.71841136,97.70075008,76.61199569,101,4,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15-03-2024,44169,42.10719684,1.5,100,100,2,138.338,41.36025949,77.52806986,84.48723924,81,4,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16-03-2024,37421,30.74678875,1.5,100,100,1,124.842,48.86821988,70.25256093,69.09126174,99,5,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16-03-2024,26226,40.65703017,1.5,79.05283043,100,1,102.452,26.6869849,73.44981184,91.87305766,88,5,1,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
17-03-2024,23233,33.73841486,1.165359302,86.68759501,100,2,96.466,33.59691071,94.41922159,76.86826499,103,6,1,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
18-03-2024,23916,50.37407343,1.340783519,83.77264731,100,6,97.832,25.95171497,82.58005612,77.32633399,93,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18-03-2024,47199,40.97425814,1.5,100,100,1,144.398,23.93832962,60.87079257,51.76106063,104,0,0,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
19-03-2024,23957,59.40403244,1.007970648,72.90886534,100,3,97.914,78.8912372,98.20732393,85.58983449,108,1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20-03-2024,35753,38.82222881,1.5,100,100,3,121.506,59.22843176,63.5009268,59.23364333,94,2,0,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
